data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,qtd_pdfs,tipos_pdf_concat
2022-05-19,PRT - PORTARIA 1403/2022,PRT,PORTARIA,1403/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-19,PRT - PORTARIA 1404/2022,PRT,PORTARIA,1404/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-19,PRT - PORTARIA 1405/2022,PRT,PORTARIA,1405/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reconhecimento,PREENCHIDA,1,Texto Integral
2022-05-18,ACP - AVISO DE CONSULTA PÚBLICA 027,ACP,AVISO DE CONSULTA PÚBLICA,027,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,2,Texto Integral | Voto
2022-05-18,DSP - DESPACHO 1289/2022,DSP,DESPACHO,1289/2022,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2022-05-18,DSP - DESPACHO 1297/2022,DSP,DESPACHO,1297/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-05-18,DSP - DESPACHO 1305/2022,DSP,DESPACHO,1305/2022,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anulação,PREENCHIDA,1,Texto Integral
2022-05-18,DSP - DESPACHO 1331/2022,DSP,DESPACHO,1331/2022,SFE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Ratificação,PREENCHIDA,1,Texto Integral
2022-05-18,DSP - DESPACHO 1332/2022,DSP,DESPACHO,1332/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-18,DSP - DESPACHO 1333/2022,DSP,DESPACHO,1333/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-18,DSP - DESPACHO 1336/2022,DSP,DESPACHO,1336/2022,ANEEL,SUSPENSA,0,Conhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-18,DSP - DESPACHO 1338/2022,DSP,DESPACHO,1338/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-18,PRT - PORTARIA 135/2022,PRT,PORTARIA,135/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-18,PRT - PORTARIA 139/2022,PRT,PORTARIA,139/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,2,Texto Integral | Voto
2022-05-18,PRT - PORTARIA 140/2022,PRT,PORTARIA,140/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,2,Texto Integral | Voto
2022-05-18,PRT - PORTARIA 141/2022,PRT,PORTARIA,141/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,NULL,1,Texto Integral
2022-05-17,DEC - DECRETO/2022,SEM_MATCH,SEM_MATCH,SEM_MATCH,PR,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exoneração,NULL,1,Texto Integral
2022-05-17,DEC - DECRETO/2022,SEM_MATCH,SEM_MATCH,SEM_MATCH,PR,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exoneração,NULL,1,Texto Integral
2022-05-17,DSP - DESPACHO 1196/2022,DSP,DESPACHO,1196/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1203/2022,DSP,DESPACHO,1203/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1205/2022,DSP,DESPACHO,1205/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1206/2022,DSP,DESPACHO,1206/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1208/2022,DSP,DESPACHO,1208/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1216/2022,DSP,DESPACHO,1216/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1217/2022,DSP,DESPACHO,1217/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conclusão,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1218/2022,DSP,DESPACHO,1218/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1221/2022,DSP,DESPACHO,1221/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1253/2022,DSP,DESPACHO,1253/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1256/2022,DSP,DESPACHO,1256/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1262/2022,DSP,DESPACHO,1262/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,DSP - DESPACHO 1267/2022,DSP,DESPACHO,1267/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1302/2022,DSP,DESPACHO,1302/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1303/2022,DSP,DESPACHO,1303/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1304/2022,DSP,DESPACHO,1304/2022,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1308/2022,DSP,DESPACHO,1308/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1309/2022,DSP,DESPACHO,1309/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1314/2022,DSP,DESPACHO,1314/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1315/2022,DSP,DESPACHO,1315/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1316/2022,DSP,DESPACHO,1316/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1318/2022,DSP,DESPACHO,1318/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1319/2022,DSP,DESPACHO,1319/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1321/2022,DSP,DESPACHO,1321/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1322/2022,DSP,DESPACHO,1322/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1323/2022,DSP,DESPACHO,1323/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1326/2022,DSP,DESPACHO,1326/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1328/2022,DSP,DESPACHO,1328/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-17,DSP - DESPACHO 1330/2022,DSP,DESPACHO,1330/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Arquivamento,PREENCHIDA,2,Texto Integral | Decisão
2022-05-17,PRT - PORTARIA 133/2022,PRT,PORTARIA,133/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 136/2022,PRT,PORTARIA,136/2022,ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1388/2022,PRT,PORTARIA,1388/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1389/2022,PRT,PORTARIA,1389/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1390/2022,PRT,PORTARIA,1390/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1391/2022,PRT,PORTARIA,1391/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1392/2022,PRT,PORTARIA,1392/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1393/2022,PRT,PORTARIA,1393/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1394/2022,PRT,PORTARIA,1394/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1395/2022,PRT,PORTARIA,1395/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,PRT - PORTARIA 1396/2022,PRT,PORTARIA,1396/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11873/2022,REA,RESOLUÇÃO AUTORIZATIVA,11873/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11875/2022,REA,RESOLUÇÃO AUTORIZATIVA,11875/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11876/2022,REA,RESOLUÇÃO AUTORIZATIVA,11876/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11877/2022,REA,RESOLUÇÃO AUTORIZATIVA,11877/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11878/2022,REA,RESOLUÇÃO AUTORIZATIVA,11878/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11879/2022,REA,RESOLUÇÃO AUTORIZATIVA,11879/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11880/2022,REA,RESOLUÇÃO AUTORIZATIVA,11880/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11881/2022,REA,RESOLUÇÃO AUTORIZATIVA,11881/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11882/2022,REA,RESOLUÇÃO AUTORIZATIVA,11882/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11883/2022,REA,RESOLUÇÃO AUTORIZATIVA,11883/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11884/2022,REA,RESOLUÇÃO AUTORIZATIVA,11884/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11885/2022,REA,RESOLUÇÃO AUTORIZATIVA,11885/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11886/2022,REA,RESOLUÇÃO AUTORIZATIVA,11886/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11887/2022,REA,RESOLUÇÃO AUTORIZATIVA,11887/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11888/2022,REA,RESOLUÇÃO AUTORIZATIVA,11888/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11889/2022,REA,RESOLUÇÃO AUTORIZATIVA,11889/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11890/2022,REA,RESOLUÇÃO AUTORIZATIVA,11890/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11891/2022,REA,RESOLUÇÃO AUTORIZATIVA,11891/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11896/2022,REA,RESOLUÇÃO AUTORIZATIVA,11896/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11897/2022,REA,RESOLUÇÃO AUTORIZATIVA,11897/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11898/2022,REA,RESOLUÇÃO AUTORIZATIVA,11898/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11901/2022,REA,RESOLUÇÃO AUTORIZATIVA,11901/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11903/2022,REA,RESOLUÇÃO AUTORIZATIVA,11903/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Texto Integral | Voto
2022-05-17,REA - RESOLUÇÃO AUTORIZATIVA 11904/2022,REA,RESOLUÇÃO AUTORIZATIVA,11904/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Texto Integral | Voto
2022-05-16,DSP - DESPACHO 008,DSP,DESPACHO,008,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1127/2022,DSP,DESPACHO,1127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Texto Integral | Voto
2022-05-16,DSP - DESPACHO 1220/2022,DSP,DESPACHO,1220/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1266/2022,DSP,DESPACHO,1266/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1273/2022,DSP,DESPACHO,1273/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1276/2022,DSP,DESPACHO,1276/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1306/2022,DSP,DESPACHO,1306/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1307/2022,DSP,DESPACHO,1307/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1310/2022,DSP,DESPACHO,1310/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1311/2022,DSP,DESPACHO,1311/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1312/2022,DSP,DESPACHO,1312/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1313/2022,DSP,DESPACHO,1313/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1317/2022,DSP,DESPACHO,1317/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,DSP - DESPACHO 1320/2022,DSP,DESPACHO,1320/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1377/2022,PRT,PORTARIA,1377/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1378/2022,PRT,PORTARIA,1378/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1379/2022,PRT,PORTARIA,1379/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1380/2022,PRT,PORTARIA,1380/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1381/2022,PRT,PORTARIA,1381/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1382/2022,PRT,PORTARIA,1382/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1383/2022,PRT,PORTARIA,1383/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1384/2022,PRT,PORTARIA,1384/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1385/2022,PRT,PORTARIA,1385/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1386/2022,PRT,PORTARIA,1386/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-16,PRT - PORTARIA 1387/2022,PRT,PORTARIA,1387/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1175/2022,DSP,DESPACHO,1175/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-13,DSP - DESPACHO 1184/2022,DSP,DESPACHO,1184/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1197/2022,DSP,DESPACHO,1197/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1209/2022,DSP,DESPACHO,1209/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-05-13,DSP - DESPACHO 1219/2022,DSP,DESPACHO,1219/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1264/2022,DSP,DESPACHO,1264/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1268/2022,DSP,DESPACHO,1268/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-05-13,DSP - DESPACHO 1269/2022,DSP,DESPACHO,1269/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1270/2022,DSP,DESPACHO,1270/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1271/2022,DSP,DESPACHO,1271/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1274/2022,DSP,DESPACHO,1274/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-05-13,DSP - DESPACHO 1275/2022,DSP,DESPACHO,1275/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-05-13,PRT - PORTARIA 131/2022,PRT,PORTARIA,131/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral
2022-05-13,PRT - PORTARIA 132/2022,PRT,PORTARIA,132/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,NULL,1,Texto Integral
2022-05-13,REO - RESOLUÇÕES OUTRAS 223/2022,REO,RESOLUÇÕES OUTRAS,223/2022,CPPI/ME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deliberação,PREENCHIDA,1,Texto Integral
2022-05-12,ACP - AVISO DE CONSULTA PÚBLICA 025,ACP,AVISO DE CONSULTA PÚBLICA,025,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comunicação,PREENCHIDA,1,Texto Integral
2022-05-12,ACP - AVISO DE CONSULTA PÚBLICA 026,ACP,AVISO DE CONSULTA PÚBLICA,026,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2022-05-12,DSP - DESPACHO 1110/2022,DSP,DESPACHO,1110/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-12,DSP - DESPACHO 1113/2022,DSP,DESPACHO,1113/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-05-12,DSP - DESPACHO 1116/2022,DSP,DESPACHO,1116/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-05-12,DSP - DESPACHO 1117/2022,DSP,DESPACHO,1117/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Recurso administrativo,PREENCHIDA,2,Texto Integral | Voto
