registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo,url,arquivo,baixado_json,cat_key,is_first_of_kind,score_prioridade,status_processamento,tentativas,mensagem_erro
2022_02434_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12557/2022,REA,RESOLUÇÃO AUTORIZATIVA,12557/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212557ti.pdf,rea202212557ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02434_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12557/2022,REA,RESOLUÇÃO AUTORIZATIVA,12557/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212557_1.pdf,area202212557_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02435_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12558/2022,REA,RESOLUÇÃO AUTORIZATIVA,12558/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212558ti.pdf,rea202212558ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02435_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12558/2022,REA,RESOLUÇÃO AUTORIZATIVA,12558/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212558_1.pdf,area202212558_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02436_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12559/2022,REA,RESOLUÇÃO AUTORIZATIVA,12559/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212559ti.pdf,rea202212559ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02436_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12559/2022,REA,RESOLUÇÃO AUTORIZATIVA,12559/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212559_1.pdf,area202212559_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02437_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12560/2022,REA,RESOLUÇÃO AUTORIZATIVA,12560/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212560ti.pdf,rea202212560ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02437_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12560/2022,REA,RESOLUÇÃO AUTORIZATIVA,12560/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212560_1.pdf,area202212560_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02438_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12561/2022,REA,RESOLUÇÃO AUTORIZATIVA,12561/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212561ti.pdf,rea202212561ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02438_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12561/2022,REA,RESOLUÇÃO AUTORIZATIVA,12561/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212561_1.pdf,area202212561_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02439_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12562/2022,REA,RESOLUÇÃO AUTORIZATIVA,12562/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212562ti.pdf,rea202212562ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02439_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12562/2022,REA,RESOLUÇÃO AUTORIZATIVA,12562/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212562_1.pdf,area202212562_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02440_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12563/2022,REA,RESOLUÇÃO AUTORIZATIVA,12563/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212563ti.pdf,rea202212563ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02440_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12563/2022,REA,RESOLUÇÃO AUTORIZATIVA,12563/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212563_1.pdf,area202212563_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02441_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12564/2022,REA,RESOLUÇÃO AUTORIZATIVA,12564/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212564ti.pdf,rea202212564ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02441_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12564/2022,REA,RESOLUÇÃO AUTORIZATIVA,12564/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212564_1.pdf,area202212564_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02442_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12565/2022,REA,RESOLUÇÃO AUTORIZATIVA,12565/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212565ti.pdf,rea202212565ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02442_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12565/2022,REA,RESOLUÇÃO AUTORIZATIVA,12565/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212565_1.pdf,area202212565_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02443_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12566/2022,REA,RESOLUÇÃO AUTORIZATIVA,12566/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212566ti.pdf,rea202212566ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02443_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12566/2022,REA,RESOLUÇÃO AUTORIZATIVA,12566/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212566_1.pdf,area202212566_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02444_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12567/2022,REA,RESOLUÇÃO AUTORIZATIVA,12567/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212567ti.pdf,rea202212567ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02444_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12567/2022,REA,RESOLUÇÃO AUTORIZATIVA,12567/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212567_1.pdf,area202212567_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02469_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12596/2022,REA,RESOLUÇÃO AUTORIZATIVA,12596/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212596ti.pdf,rea202212596ti.pdf,True,REATexto IntegralAlteração,False,202.0,pendente,0,
2022_02469_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12596/2022,REA,RESOLUÇÃO AUTORIZATIVA,12596/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212596_1.pdf,area202212596_1.pdf,True,REAVotoAlteração,False,202.0,pendente,0,
2022_02470_pdf1,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12599/2022,REA,RESOLUÇÃO AUTORIZATIVA,12599/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212599ti.pdf,rea202212599ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02470_pdf2,2022,2022-09-06,REA - RESOLUÇÃO AUTORIZATIVA 12599/2022,REA,RESOLUÇÃO AUTORIZATIVA,12599/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212599_1.pdf,area202212599_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02473_pdf1,2022,2022-09-05,DSP - DESPACHO 2418/2022,DSP,DESPACHO,2418/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222418ti.pdf,dsp20222418ti.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_02475_pdf1,2022,2022-09-05,DSP - DESPACHO 2445/2022,DSP,DESPACHO,2445/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222445ti.pdf,dsp20222445ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02476_pdf1,2022,2022-09-05,DSP - DESPACHO 2446/2022,DSP,DESPACHO,2446/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222446ti.pdf,dsp20222446ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02477_pdf1,2022,2022-09-05,DSP - DESPACHO 2447/2022,DSP,DESPACHO,2447/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222447ti.pdf,dsp20222447ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02478_pdf1,2022,2022-09-05,DSP - DESPACHO 2448/2022,DSP,DESPACHO,2448/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222448ti.pdf,dsp20222448ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02479_pdf1,2022,2022-09-05,DSP - DESPACHO 2449/2022,DSP,DESPACHO,2449/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222449ti.pdf,dsp20222449ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02480_pdf1,2022,2022-09-05,DSP - DESPACHO 2450/2022,DSP,DESPACHO,2450/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222450ti.pdf,dsp20222450ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02481_pdf1,2022,2022-09-05,DSP - DESPACHO 2451/2022,DSP,DESPACHO,2451/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222451ti.pdf,dsp20222451ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02482_pdf1,2022,2022-09-05,DSP - DESPACHO 2452/2022,DSP,DESPACHO,2452/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222452ti.pdf,dsp20222452ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02483_pdf1,2022,2022-09-05,DSP - DESPACHO 2453/2022,DSP,DESPACHO,2453/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222453ti.pdf,dsp20222453ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02485_pdf1,2022,2022-09-05,DSP - DESPACHO 2455/2022,DSP,DESPACHO,2455/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222455ti.pdf,dsp20222455ti.pdf,True,DSPTexto IntegralAlteração,False,202.0,pendente,0,
2022_02487_pdf1,2022,2022-09-05,PRT - PORTARIA 1621/2022,PRT,PORTARIA,1621/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221621spde.pdf,prt20221621spde.pdf,True,PRTTexto IntegralFixação,False,202.0,pendente,0,
2022_02488_pdf1,2022,2022-09-05,REA - RESOLUÇÃO AUTORIZATIVA 12597/2022,REA,RESOLUÇÃO AUTORIZATIVA,12597/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212597ti.pdf,rea202212597ti.pdf,True,REATexto IntegralAlteração,False,202.0,pendente,0,
2022_02488_pdf2,2022,2022-09-05,REA - RESOLUÇÃO AUTORIZATIVA 12597/2022,REA,RESOLUÇÃO AUTORIZATIVA,12597/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212597_1.pdf,area202212597_1.pdf,True,REAVotoAlteração,False,202.0,pendente,0,
2022_02489_pdf1,2022,2022-09-05,REA - RESOLUÇÃO AUTORIZATIVA 12598/2022,REA,RESOLUÇÃO AUTORIZATIVA,12598/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212598ti.pdf,rea202212598ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02489_pdf2,2022,2022-09-05,REA - RESOLUÇÃO AUTORIZATIVA 12598/2022,REA,RESOLUÇÃO AUTORIZATIVA,12598/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212598_1.pdf,area202212598_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02498_pdf1,2022,2022-09-02,DSP - DESPACHO 2420/2022,DSP,DESPACHO,2420/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222420ti.pdf,dsp20222420ti.pdf,True,DSPTexto IntegralAlteração,False,202.0,pendente,0,
2022_02499_pdf1,2022,2022-09-02,DSP - DESPACHO 2421/2022,DSP,DESPACHO,2421/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222421ti.pdf,dsp20222421ti.pdf,True,DSPTexto IntegralAlteração,False,202.0,pendente,0,
2022_02500_pdf1,2022,2022-09-02,DSP - DESPACHO 2422/2022,DSP,DESPACHO,2422/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222422ti.pdf,dsp20222422ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02501_pdf1,2022,2022-09-02,DSP - DESPACHO 2423/2022,DSP,DESPACHO,2423/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222423ti.pdf,dsp20222423ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02502_pdf1,2022,2022-09-02,DSP - DESPACHO 2424/2022,DSP,DESPACHO,2424/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222424ti.pdf,dsp20222424ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02503_pdf1,2022,2022-09-02,DSP - DESPACHO 2425/2022,DSP,DESPACHO,2425/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222425ti.pdf,dsp20222425ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02504_pdf1,2022,2022-09-02,DSP - DESPACHO 2426/2022,DSP,DESPACHO,2426/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222426ti.pdf,dsp20222426ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02506_pdf1,2022,2022-09-02,PRT - PORTARIA 1618/2022,PRT,PORTARIA,1618/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221618tispde.pdf,prt20221618tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02507_pdf1,2022,2022-09-02,PRT - PORTARIA 1619/2022,PRT,PORTARIA,1619/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221619tispde.pdf,prt20221619tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02508_pdf1,2022,2022-09-02,PRT - PORTARIA 1620/2022,PRT,PORTARIA,1620/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221620tispde.pdf,prt20221620tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02511_pdf1,2022,2022-09-02,PRT - PORTARIA 259/2022,PRT,PORTARIA,259/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022259.pdf,prt2022259.pdf,True,PRTTexto IntegralAlteração,False,202.0,pendente,0,
2022_02511_pdf2,2022,2022-09-02,PRT - PORTARIA 259/2022,PRT,PORTARIA,259/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt2022259_1.pdf,aprt2022259_1.pdf,True,PRTVotoAlteração,False,202.0,pendente,0,
2022_02513_pdf1,2022,2022-09-02,PRT - PORTARIA 6775/2022,PRT,PORTARIA,6775/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20226775.pdf,prt20226775.pdf,True,PRTTexto IntegralAlteração,False,202.0,pendente,0,
2022_02513_pdf2,2022,2022-09-02,PRT - PORTARIA 6775/2022,PRT,PORTARIA,6775/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226775_1.pdf,aprt20226775_1.pdf,True,PRTVotoAlteração,False,202.0,pendente,0,
2022_02521_pdf1,2022,2022-09-01,DSP - DESPACHO 2380/2022,DSP,DESPACHO,2380/2022,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222380ti.pdf,dsp20222380ti.pdf,True,DSPTexto IntegralFixação,False,202.0,pendente,0,
2022_02525_pdf1,2022,2022-09-01,DSP - DESPACHO 2392/2022,DSP,DESPACHO,2392/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222392ti.pdf,dsp20222392ti.pdf,True,DSPTexto IntegralHomologação,False,202.0,pendente,0,
2022_02526_pdf1,2022,2022-09-01,DSP - DESPACHO 2393/2022,DSP,DESPACHO,2393/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222393ti.pdf,dsp20222393ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02527_pdf1,2022,2022-09-01,DSP - DESPACHO 2394/2022,DSP,DESPACHO,2394/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222394ti.pdf,dsp20222394ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02528_pdf1,2022,2022-09-01,DSP - DESPACHO 2395/2022,DSP,DESPACHO,2395/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222395ti.pdf,dsp20222395ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02529_pdf1,2022,2022-09-01,DSP - DESPACHO 2396/2022,DSP,DESPACHO,2396/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222396ti.pdf,dsp20222396ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02530_pdf1,2022,2022-09-01,DSP - DESPACHO 2397/2022,DSP,DESPACHO,2397/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222397ti.pdf,dsp20222397ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02531_pdf1,2022,2022-09-01,DSP - DESPACHO 2398/2022,DSP,DESPACHO,2398/2022,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222398ti.pdf,dsp20222398ti.pdf,True,DSPTexto IntegralFixação,False,202.0,pendente,0,
2022_02532_pdf1,2022,2022-09-01,PRT - PORTARIA 1610/2022,PRT,PORTARIA,1610/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221610tispde.pdf,prt20221610tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02533_pdf1,2022,2022-09-01,PRT - PORTARIA 1611/2022,PRT,PORTARIA,1611/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221611tispde.pdf,prt20221611tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02534_pdf1,2022,2022-09-01,PRT - PORTARIA 1612/2022,PRT,PORTARIA,1612/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221612tispde.pdf,prt20221612tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02535_pdf1,2022,2022-09-01,PRT - PORTARIA 1613/2022,PRT,PORTARIA,1613/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221613tispde.pdf,prt20221613tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02536_pdf1,2022,2022-09-01,PRT - PORTARIA 1614/2022,PRT,PORTARIA,1614/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221614tispde.pdf,prt20221614tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02537_pdf1,2022,2022-09-01,PRT - PORTARIA 1615/2022,PRT,PORTARIA,1615/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221615tispde.pdf,prt20221615tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
