registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2016_02634_pdf2,2016,2016-05-11,DSP - DESPACHO 1072/2016,DSP,DESPACHO,1072/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,2,Voto
2016_02635_pdf1,2016,2016-05-11,DSP - DESPACHO 1073/2016,DSP,DESPACHO,1073/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016_02635_pdf2,2016,2016-05-11,DSP - DESPACHO 1073/2016,DSP,DESPACHO,1073/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2016_02636_pdf1,2016,2016-05-11,DSP - DESPACHO 1078/2016,DSP,DESPACHO,1078/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02636_pdf2,2016,2016-05-11,DSP - DESPACHO 1078/2016,DSP,DESPACHO,1078/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02637_pdf1,2016,2016-05-11,DSP - DESPACHO 1080/2016,DSP,DESPACHO,1080/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02637_pdf2,2016,2016-05-11,DSP - DESPACHO 1080/2016,DSP,DESPACHO,1080/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02638_pdf1,2016,2016-05-11,DSP - DESPACHO 1082/2016,DSP,DESPACHO,1082/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Seleção,PREENCHIDA,1,Texto Integral
2016_02640_pdf1,2016,2016-05-11,DSP - DESPACHO 1094/2016,DSP,DESPACHO,1094/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,1,Texto Integral
2016_02640_pdf2,2016,2016-05-11,DSP - DESPACHO 1094/2016,DSP,DESPACHO,1094/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,2,Voto
2016_02651_pdf1,2016,2016-05-11,DSP - DESPACHO 1157/2016,DSP,DESPACHO,1157/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2016_02652_pdf1,2016,2016-05-11,DSP - DESPACHO 1158/2016,DSP,DESPACHO,1158/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2016_02661_pdf2,2016,2016-05-11,REA - RESOLUÇÃO AUTORIZATIVA 5807/2016,REA,RESOLUÇÃO AUTORIZATIVA,5807/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2016_02662_pdf1,2016,2016-05-11,REH - RESOLUÇÃO HOMOLOGATÓRIA 2070/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2070/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,1,Texto Integral
2016_02662_pdf2,2016,2016-05-11,REH - RESOLUÇÃO HOMOLOGATÓRIA 2070/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2070/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,2,Voto
2016_02662_pdf3,2016,2016-05-11,REH - RESOLUÇÃO HOMOLOGATÓRIA 2070/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2070/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,3,Nota Técnica
2016_02663_pdf1,2016,2016-05-10,DSP - DESPACHO 1074/2016,DSP,DESPACHO,1074/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02663_pdf2,2016,2016-05-10,DSP - DESPACHO 1074/2016,DSP,DESPACHO,1074/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02664_pdf1,2016,2016-05-10,DSP - DESPACHO 1081/2016,DSP,DESPACHO,1081/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02664_pdf2,2016,2016-05-10,DSP - DESPACHO 1081/2016,DSP,DESPACHO,1081/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02668_pdf1,2016,2016-05-10,DSP - DESPACHO 1115/2016,DSP,DESPACHO,1115/2016,ANEEL,TORNADA SEM EFEITO,0,Efeito suspensivo,PREENCHIDA,1,Texto Integral
2016_02669_pdf1,2016,2016-05-10,DSP - DESPACHO 1116/2016,DSP,DESPACHO,1116/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016_02670_pdf1,2016,2016-05-10,DSP - DESPACHO 1118/2016,DSP,DESPACHO,1118/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016_02670_pdf2,2016,2016-05-10,DSP - DESPACHO 1118/2016,DSP,DESPACHO,1118/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2016_02691_pdf1,2016,2016-05-10,REA - RESOLUÇÃO AUTORIZATIVA 5800/2016,REA,RESOLUÇÃO AUTORIZATIVA,5800/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016_02691_pdf2,2016,2016-05-10,REA - RESOLUÇÃO AUTORIZATIVA 5800/2016,REA,RESOLUÇÃO AUTORIZATIVA,5800/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,2,Voto
2016_02692_pdf1,2016,2016-05-10,REA - RESOLUÇÃO AUTORIZATIVA 5806/2016,REA,RESOLUÇÃO AUTORIZATIVA,5806/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02692_pdf2,2016,2016-05-10,REA - RESOLUÇÃO AUTORIZATIVA 5806/2016,REA,RESOLUÇÃO AUTORIZATIVA,5806/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2016_02694_pdf1,2016,2016-05-09,DSP - DESPACHO 1030/2016,DSP,DESPACHO,1030/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016_02695_pdf1,2016,2016-05-09,DSP - DESPACHO 1059/2016,DSP,DESPACHO,1059/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02697_pdf1,2016,2016-05-09,DSP - DESPACHO 1075/2016,DSP,DESPACHO,1075/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02697_pdf2,2016,2016-05-09,DSP - DESPACHO 1075/2016,DSP,DESPACHO,1075/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02698_pdf1,2016,2016-05-09,DSP - DESPACHO 1076/2016,DSP,DESPACHO,1076/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02698_pdf2,2016,2016-05-09,DSP - DESPACHO 1076/2016,DSP,DESPACHO,1076/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02699_pdf1,2016,2016-05-09,DSP - DESPACHO 1077/2016,DSP,DESPACHO,1077/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02699_pdf2,2016,2016-05-09,DSP - DESPACHO 1077/2016,DSP,DESPACHO,1077/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02700_pdf1,2016,2016-05-09,DSP - DESPACHO 1079/2016,DSP,DESPACHO,1079/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2016_02700_pdf2,2016,2016-05-09,DSP - DESPACHO 1079/2016,DSP,DESPACHO,1079/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,2,Voto
2016_02701_pdf1,2016,2016-05-09,DSP - DESPACHO 1084/2016,DSP,DESPACHO,1084/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02701_pdf2,2016,2016-05-09,DSP - DESPACHO 1084/2016,DSP,DESPACHO,1084/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02702_pdf1,2016,2016-05-09,DSP - DESPACHO 1085/2016,DSP,DESPACHO,1085/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02702_pdf2,2016,2016-05-09,DSP - DESPACHO 1085/2016,DSP,DESPACHO,1085/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02703_pdf1,2016,2016-05-09,DSP - DESPACHO 1089/2016,DSP,DESPACHO,1089/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02703_pdf2,2016,2016-05-09,DSP - DESPACHO 1089/2016,DSP,DESPACHO,1089/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02704_pdf1,2016,2016-05-09,DSP - DESPACHO 1090/2016,DSP,DESPACHO,1090/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02704_pdf2,2016,2016-05-09,DSP - DESPACHO 1090/2016,DSP,DESPACHO,1090/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02705_pdf1,2016,2016-05-09,DSP - DESPACHO 1093/2016,DSP,DESPACHO,1093/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02705_pdf2,2016,2016-05-09,DSP - DESPACHO 1093/2016,DSP,DESPACHO,1093/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02706_pdf1,2016,2016-05-09,DSP - DESPACHO 1095/2016,DSP,DESPACHO,1095/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02706_pdf2,2016,2016-05-09,DSP - DESPACHO 1095/2016,DSP,DESPACHO,1095/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02707_pdf1,2016,2016-05-09,DSP - DESPACHO 1096/2016,DSP,DESPACHO,1096/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02707_pdf2,2016,2016-05-09,DSP - DESPACHO 1096/2016,DSP,DESPACHO,1096/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02707_pdf3,2016,2016-05-09,DSP - DESPACHO 1096/2016,DSP,DESPACHO,1096/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,3,Voto
2016_02709_pdf1,2016,2016-05-09,DSP - DESPACHO 1109/2016,DSP,DESPACHO,1109/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02710_pdf1,2016,2016-05-09,DSP - DESPACHO 1110/2016,DSP,DESPACHO,1110/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02711_pdf1,2016,2016-05-09,DSP - DESPACHO 1111/2016,DSP,DESPACHO,1111/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02712_pdf1,2016,2016-05-09,DSP - DESPACHO 1112/2016,DSP,DESPACHO,1112/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encerramento,PREENCHIDA,1,Texto Integral
2016_02713_pdf1,2016,2016-05-09,DSP - DESPACHO 1114/2016,DSP,DESPACHO,1114/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2016_02715_pdf1,2016,2016-05-09,DSP - DESPACHO 1127/2016,DSP,DESPACHO,1127/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02716_pdf1,2016,2016-05-09,DSP - DESPACHO 1128/2016,DSP,DESPACHO,1128/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02717_pdf1,2016,2016-05-09,DSP - DESPACHO 1137/2016,DSP,DESPACHO,1137/2016,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Informação,PREENCHIDA,1,Texto Integral
2016_02718_pdf1,2016,2016-05-09,DSP - DESPACHO 1139/2016,DSP,DESPACHO,1139/2016,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02719_pdf1,2016,2016-05-09,DSP - DESPACHO 1144/2016,DSP,DESPACHO,1144/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão,PREENCHIDA,1,Texto Integral
2016_02727_pdf1,2016,2016-05-09,REA - RESOLUÇÃO AUTORIZATIVA 5805/2016,REA,RESOLUÇÃO AUTORIZATIVA,5805/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02727_pdf2,2016,2016-05-09,REA - RESOLUÇÃO AUTORIZATIVA 5805/2016,REA,RESOLUÇÃO AUTORIZATIVA,5805/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2016_02728_pdf1,2016,2016-05-09,REA - RESOLUÇÃO AUTORIZATIVA 5808/2016,REA,RESOLUÇÃO AUTORIZATIVA,5808/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02728_pdf2,2016,2016-05-09,REA - RESOLUÇÃO AUTORIZATIVA 5808/2016,REA,RESOLUÇÃO AUTORIZATIVA,5808/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2016_02739_pdf1,2016,2016-05-03,DSP - DESPACHO 1052/2016,DSP,DESPACHO,1052/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016_02739_pdf2,2016,2016-05-03,DSP - DESPACHO 1052/2016,DSP,DESPACHO,1052/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Decisão
2016_02740_pdf1,2016,2016-05-03,DSP - DESPACHO 1053/2016,DSP,DESPACHO,1053/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016_02740_pdf2,2016,2016-05-03,DSP - DESPACHO 1053/2016,DSP,DESPACHO,1053/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Decisão
2016_02741_pdf1,2016,2016-05-03,DSP - DESPACHO 1056/2016,DSP,DESPACHO,1056/2016,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2016_02745_pdf1,2016,2016-05-03,DSP - DESPACHO 973/2016,DSP,DESPACHO,973/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02745_pdf2,2016,2016-05-03,DSP - DESPACHO 973/2016,DSP,DESPACHO,973/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02749_pdf1,2016,2016-05-03,REA - RESOLUÇÃO AUTORIZATIVA 5789/2016,REA,RESOLUÇÃO AUTORIZATIVA,5789/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2016_02749_pdf2,2016,2016-05-03,REA - RESOLUÇÃO AUTORIZATIVA 5789/2016,REA,RESOLUÇÃO AUTORIZATIVA,5789/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2016_02753_pdf1,2016,2016-04-28,DSP - DESPACHO 1013/2016,DSP,DESPACHO,1013/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02754_pdf1,2016,2016-04-28,DSP - DESPACHO 1014/2016,DSP,DESPACHO,1014/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02759_pdf1,2016,2016-04-28,DSP - DESPACHO 893/2016,DSP,DESPACHO,893/2016,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral
2016_02760_pdf1,2016,2016-04-28,DSP - DESPACHO 896/2016,DSP,DESPACHO,896/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02760_pdf2,2016,2016-04-28,DSP - DESPACHO 896/2016,DSP,DESPACHO,896/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02762_pdf1,2016,2016-04-28,DSP - DESPACHO 952/2016,DSP,DESPACHO,952/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,1,Texto Integral
2016_02762_pdf2,2016,2016-04-28,DSP - DESPACHO 952/2016,DSP,DESPACHO,952/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,2,Voto
2016_02763_pdf1,2016,2016-04-28,DSP - DESPACHO 957/2016,DSP,DESPACHO,957/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02763_pdf2,2016,2016-04-28,DSP - DESPACHO 957/2016,DSP,DESPACHO,957/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02764_pdf1,2016,2016-04-28,DSP - DESPACHO 967/2016,DSP,DESPACHO,967/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02764_pdf2,2016,2016-04-28,DSP - DESPACHO 967/2016,DSP,DESPACHO,967/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02765_pdf1,2016,2016-04-28,DSP - DESPACHO 968/2016,DSP,DESPACHO,968/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02765_pdf2,2016,2016-04-28,DSP - DESPACHO 968/2016,DSP,DESPACHO,968/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2016_02769_pdf1,2016,2016-04-28,PRT - PORTARIA 3962/2016,PRT,PORTARIA,3962/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02770_pdf1,2016,2016-04-28,PRT - PORTARIA 3963/2016,PRT,PORTARIA,3963/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02771_pdf1,2016,2016-04-28,REA - RESOLUÇÃO AUTORIZATIVA 5782/2016,REA,RESOLUÇÃO AUTORIZATIVA,5782/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02771_pdf2,2016,2016-04-28,REA - RESOLUÇÃO AUTORIZATIVA 5782/2016,REA,RESOLUÇÃO AUTORIZATIVA,5782/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2016_02775_pdf1,2016,2016-04-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2068/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2068/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,1,Texto Integral
2016_02775_pdf2,2016,2016-04-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2068/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2068/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,2,Voto
2016_02775_pdf3,2016,2016-04-28,REH - RESOLUÇÃO HOMOLOGATÓRIA 2068/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2068/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,3,Nota Técnica
2016_02780_pdf1,2016,2016-04-27,DSP - DESPACHO 1010/2016,DSP,DESPACHO,1010/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02781_pdf1,2016,2016-04-27,DSP - DESPACHO 1016/2016,DSP,DESPACHO,1016/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016_02782_pdf1,2016,2016-04-27,DSP - DESPACHO 938/2016,DSP,DESPACHO,938/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Inclusão,PREENCHIDA,1,Texto Integral
2016_02784_pdf1,2016,2016-04-27,DSP - DESPACHO 991/2016,DSP,DESPACHO,991/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral
2016_02785_pdf1,2016,2016-04-27,DSP - DESPACHO 994/2016,DSP,DESPACHO,994/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral
2016_02786_pdf1,2016,2016-04-27,DSP - DESPACHO 999/2016,DSP,DESPACHO,999/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02787_pdf1,2016,2016-04-27,ECT - EXTRATO DE CONTRATO 006/2016,ECT,EXTRATO DE CONTRATO,006/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2016_02788_pdf1,2016,2016-04-27,ECT - EXTRATO DE CONTRATO 008/2016,ECT,EXTRATO DE CONTRATO,008/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2016_02798_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5770/2016,REA,RESOLUÇÃO AUTORIZATIVA,5770/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02798_pdf2,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5770/2016,REA,RESOLUÇÃO AUTORIZATIVA,5770/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2016_02799_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5771/2016,REA,RESOLUÇÃO AUTORIZATIVA,5771/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02799_pdf2,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5771/2016,REA,RESOLUÇÃO AUTORIZATIVA,5771/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2016_02800_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5772/2016,REA,RESOLUÇÃO AUTORIZATIVA,5772/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02800_pdf2,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5772/2016,REA,RESOLUÇÃO AUTORIZATIVA,5772/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2016_02801_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5773/2016,REA,RESOLUÇÃO AUTORIZATIVA,5773/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2016_02801_pdf2,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5773/2016,REA,RESOLUÇÃO AUTORIZATIVA,5773/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2016_02802_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5777/2016,REA,RESOLUÇÃO AUTORIZATIVA,5777/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2016_02802_pdf2,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5777/2016,REA,RESOLUÇÃO AUTORIZATIVA,5777/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2016_02803_pdf1,2016,2016-04-27,REA - RESOLUÇÃO AUTORIZATIVA 5778/2016,REA,RESOLUÇÃO AUTORIZATIVA,5778/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
