registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2022_01238_pdf2,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12931/2022,REA,RESOLUÇÃO AUTORIZATIVA,12931/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01239_pdf1,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12932/2022,REA,RESOLUÇÃO AUTORIZATIVA,12932/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01239_pdf2,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12932/2022,REA,RESOLUÇÃO AUTORIZATIVA,12932/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01240_pdf1,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12933/2022,REA,RESOLUÇÃO AUTORIZATIVA,12933/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01240_pdf2,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12933/2022,REA,RESOLUÇÃO AUTORIZATIVA,12933/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01241_pdf1,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12948/2022,REA,RESOLUÇÃO AUTORIZATIVA,12948/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01241_pdf2,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12948/2022,REA,RESOLUÇÃO AUTORIZATIVA,12948/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto
2022_01242_pdf1,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12952/2022,REA,RESOLUÇÃO AUTORIZATIVA,12952/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01242_pdf2,2022,2022-10-31,REA - RESOLUÇÃO AUTORIZATIVA 12952/2022,REA,RESOLUÇÃO AUTORIZATIVA,12952/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto
2022_01248_pdf1,2022,2022-10-27,DSP - DESPACHO 3079/2022,DSP,DESPACHO,3079/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01250_pdf1,2022,2022-10-27,DSP - DESPACHO 3082/2022,DSP,DESPACHO,3082/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01251_pdf1,2022,2022-10-27,DSP - DESPACHO 3083/2022,DSP,DESPACHO,3083/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01252_pdf1,2022,2022-10-27,DSP - DESPACHO 3084/2022,DSP,DESPACHO,3084/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022_01253_pdf1,2022,2022-10-27,DSP - DESPACHO 3093/2022,DSP,DESPACHO,3093/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01254_pdf1,2022,2022-10-27,DSP - DESPACHO 3094/2022,DSP,DESPACHO,3094/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01255_pdf1,2022,2022-10-27,DSP - DESPACHO 3095/2022,DSP,DESPACHO,3095/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01256_pdf1,2022,2022-10-27,DSP - DESPACHO 3096/2022,DSP,DESPACHO,3096/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01257_pdf1,2022,2022-10-27,DSP - DESPACHO 3097/2022,DSP,DESPACHO,3097/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01267_pdf1,2022,2022-10-27,PRT - PORTARIA 053/2022,PRT,PORTARIA,053/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,1,Texto Integral
2022_01268_pdf1,2022,2022-10-27,PRT - PORTARIA 328/2022,PRT,PORTARIA,328/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,1,Texto Integral
2022_01268_pdf2,2022,2022-10-27,PRT - PORTARIA 328/2022,PRT,PORTARIA,328/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,2,Voto
2022_01269_pdf1,2022,2022-10-27,PRT - PORTARIA 329/2022,PRT,PORTARIA,329/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,1,Texto Integral
2022_01269_pdf2,2022,2022-10-27,PRT - PORTARIA 329/2022,PRT,PORTARIA,329/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,2,Voto
2022_01273_pdf1,2022,2022-10-27,PRT - PORTARIA 6785/2022,PRT,PORTARIA,6785/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,1,Texto Integral
2022_01273_pdf2,2022,2022-10-27,PRT - PORTARIA 6785/2022,PRT,PORTARIA,6785/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto
2022_01286_pdf1,2022,2022-10-26,DSP - DESPACHO 3091/2022,DSP,DESPACHO,3091/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01287_pdf1,2022,2022-10-26,DSP - DESPACHO 3092/2022,DSP,DESPACHO,3092/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01290_pdf1,2022,2022-10-26,PRT - PORTARIA 1746/2022,PRT,PORTARIA,1746/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01291_pdf1,2022,2022-10-26,PRT - PORTARIA 1747/2022,PRT,PORTARIA,1747/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01293_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12893/2022,REA,RESOLUÇÃO AUTORIZATIVA,12893/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01293_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12893/2022,REA,RESOLUÇÃO AUTORIZATIVA,12893/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01294_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12894/2022,REA,RESOLUÇÃO AUTORIZATIVA,12894/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01294_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12894/2022,REA,RESOLUÇÃO AUTORIZATIVA,12894/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01295_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12895/2022,REA,RESOLUÇÃO AUTORIZATIVA,12895/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01295_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12895/2022,REA,RESOLUÇÃO AUTORIZATIVA,12895/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01296_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12896/2022,REA,RESOLUÇÃO AUTORIZATIVA,12896/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01296_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12896/2022,REA,RESOLUÇÃO AUTORIZATIVA,12896/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01297_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12897/2022,REA,RESOLUÇÃO AUTORIZATIVA,12897/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01297_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12897/2022,REA,RESOLUÇÃO AUTORIZATIVA,12897/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01298_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12898/2022,REA,RESOLUÇÃO AUTORIZATIVA,12898/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01298_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12898/2022,REA,RESOLUÇÃO AUTORIZATIVA,12898/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01299_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12899/2022,REA,RESOLUÇÃO AUTORIZATIVA,12899/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01299_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12899/2022,REA,RESOLUÇÃO AUTORIZATIVA,12899/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01300_pdf1,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12900/2022,REA,RESOLUÇÃO AUTORIZATIVA,12900/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01300_pdf2,2022,2022-10-26,REA - RESOLUÇÃO AUTORIZATIVA 12900/2022,REA,RESOLUÇÃO AUTORIZATIVA,12900/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01310_pdf1,2022,2022-10-25,DSP - DESPACHO 3071/2022,DSP,DESPACHO,3071/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01311_pdf1,2022,2022-10-25,DSP - DESPACHO 3072/2022,DSP,DESPACHO,3072/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01312_pdf1,2022,2022-10-25,DSP - DESPACHO 3073/2022,DSP,DESPACHO,3073/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01313_pdf1,2022,2022-10-25,DSP - DESPACHO 3074/2022,DSP,DESPACHO,3074/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01314_pdf1,2022,2022-10-25,DSP - DESPACHO 3075/2022,DSP,DESPACHO,3075/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01315_pdf1,2022,2022-10-25,DSP - DESPACHO 3076/2022,DSP,DESPACHO,3076/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01316_pdf1,2022,2022-10-25,DSP - DESPACHO 3077/2022,DSP,DESPACHO,3077/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01318_pdf1,2022,2022-10-25,PRT - PORTARIA 1745/2022,PRT,PORTARIA,1745/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01323_pdf1,2022,2022-10-24,DSP - DESPACHO 3037/2022,DSP,DESPACHO,3037/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,,1,Texto Integral
2022_01324_pdf1,2022,2022-10-24,DSP - DESPACHO 3038/2022,DSP,DESPACHO,3038/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,,1,Texto Integral
2022_01325_pdf1,2022,2022-10-24,DSP - DESPACHO 3039/2022,DSP,DESPACHO,3039/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,,1,Texto Integral
2022_01327_pdf1,2022,2022-10-24,DSP - DESPACHO 3061/2022,DSP,DESPACHO,3061/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01328_pdf1,2022,2022-10-24,DSP - DESPACHO 3062/2022,DSP,DESPACHO,3062/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01329_pdf1,2022,2022-10-24,DSP - DESPACHO 3063/2022,DSP,DESPACHO,3063/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01330_pdf1,2022,2022-10-24,DSP - DESPACHO 3064/2022,DSP,DESPACHO,3064/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01331_pdf1,2022,2022-10-24,DSP - DESPACHO 3065/2022,DSP,DESPACHO,3065/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01332_pdf1,2022,2022-10-24,PRT - PORTARIA 1743/2022,PRT,PORTARIA,1743/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01333_pdf1,2022,2022-10-24,PRT - PORTARIA 1744/2022,PRT,PORTARIA,1744/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01334_pdf1,2022,2022-10-24,PRT - PORTARIA 320/2022,PRT,PORTARIA,320/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01334_pdf2,2022,2022-10-24,PRT - PORTARIA 320/2022,PRT,PORTARIA,320/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01342_pdf1,2022,2022-10-21,DSP - DESPACHO 3001/2022,DSP,DESPACHO,3001/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,,1,Texto Integral
2022_01346_pdf1,2022,2022-10-21,DSP - DESPACHO 3027/2022,DSP,DESPACHO,3027/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01347_pdf1,2022,2022-10-21,DSP - DESPACHO 3028/2022,DSP,DESPACHO,3028/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01348_pdf1,2022,2022-10-21,DSP - DESPACHO 3029/2022,DSP,DESPACHO,3029/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01349_pdf1,2022,2022-10-21,DSP - DESPACHO 3030/2022,DSP,DESPACHO,3030/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01350_pdf1,2022,2022-10-21,DSP - DESPACHO 3031/2022,DSP,DESPACHO,3031/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01351_pdf1,2022,2022-10-21,DSP - DESPACHO 3032/2022,DSP,DESPACHO,3032/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01352_pdf1,2022,2022-10-21,DSP - DESPACHO 3033/2022,DSP,DESPACHO,3033/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01353_pdf1,2022,2022-10-21,DSP - DESPACHO 3034/2022,DSP,DESPACHO,3034/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01354_pdf1,2022,2022-10-21,DSP - DESPACHO 3035/2022,DSP,DESPACHO,3035/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022_01356_pdf1,2022,2022-10-21,PRT - PORTARIA 1742/2022,PRT,PORTARIA,1742/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022_01358_pdf1,2022,2022-10-21,PRT - PORTARIA 319/2022,PRT,PORTARIA,319/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01358_pdf2,2022,2022-10-21,PRT - PORTARIA 319/2022,PRT,PORTARIA,319/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01363_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12934/2022,REA,RESOLUÇÃO AUTORIZATIVA,12934/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01363_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12934/2022,REA,RESOLUÇÃO AUTORIZATIVA,12934/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01364_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12935/2022,REA,RESOLUÇÃO AUTORIZATIVA,12935/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01364_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12935/2022,REA,RESOLUÇÃO AUTORIZATIVA,12935/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01365_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12936/2022,REA,RESOLUÇÃO AUTORIZATIVA,12936/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01365_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12936/2022,REA,RESOLUÇÃO AUTORIZATIVA,12936/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01366_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12937/2022,REA,RESOLUÇÃO AUTORIZATIVA,12937/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01366_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12937/2022,REA,RESOLUÇÃO AUTORIZATIVA,12937/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01367_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12938/2022,REA,RESOLUÇÃO AUTORIZATIVA,12938/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01367_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12938/2022,REA,RESOLUÇÃO AUTORIZATIVA,12938/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01368_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12939/2022,REA,RESOLUÇÃO AUTORIZATIVA,12939/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01368_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12939/2022,REA,RESOLUÇÃO AUTORIZATIVA,12939/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01369_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12940/2022,REA,RESOLUÇÃO AUTORIZATIVA,12940/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01369_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12940/2022,REA,RESOLUÇÃO AUTORIZATIVA,12940/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01370_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12941/2022,REA,RESOLUÇÃO AUTORIZATIVA,12941/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01370_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12941/2022,REA,RESOLUÇÃO AUTORIZATIVA,12941/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01371_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12942/2022,REA,RESOLUÇÃO AUTORIZATIVA,12942/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01371_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12942/2022,REA,RESOLUÇÃO AUTORIZATIVA,12942/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01372_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12943/2022,REA,RESOLUÇÃO AUTORIZATIVA,12943/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01372_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12943/2022,REA,RESOLUÇÃO AUTORIZATIVA,12943/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01373_pdf1,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12944/2022,REA,RESOLUÇÃO AUTORIZATIVA,12944/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2022_01373_pdf2,2022,2022-10-21,REA - RESOLUÇÃO AUTORIZATIVA 12944/2022,REA,RESOLUÇÃO AUTORIZATIVA,12944/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2022_01375_pdf1,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3128/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3128/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022_01375_pdf2,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3128/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3128/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2022_01375_pdf3,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3128/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3128/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,3,Nota Técnica
2022_01376_pdf1,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3129/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3129/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022_01376_pdf2,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3129/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3129/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2022_01376_pdf3,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3129/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3129/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,3,Nota Técnica
2022_01377_pdf1,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3130/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3130/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022_01377_pdf2,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3130/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3130/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2022_01377_pdf3,2022,2022-10-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 3130/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3130/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,3,Nota Técnica
2022_01381_pdf1,2022,2022-10-20,DSP - DESPACHO 2959/2022,DSP,DESPACHO,2959/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
